Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Ruido y vibración en extractores,si,CUMPLE,"21/5/2024, 10:51:29","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión unidad manejadora,si,CUMPLE,"21/5/2024, 10:51:37","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión unidad condensadora,si,CUMPLE,"21/5/2024, 10:51:44","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Estado general cortinas de refrigeración,si,CUMPLE,"21/5/2024, 10:51:54","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión UMA,si,CUMPLE,"21/5/2024, 10:52:02","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión UMA auxiliares,si,CUMPLE,"21/5/2024, 10:52:05","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Revisión estado filtros manejadora de control,si,CUMPLE,"21/5/2024, 10:52:15","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Fuga en serpentines,si,CUMPLE,"21/5/2024, 10:52:24","0,0111111111",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,13349733,Inspeccion semanal UMA cabina,Limpieza y funcionamiento tableros de control,si,CUMPLE,"21/5/2024, 10:52:40","0,0111111111",si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,689642,RED INTERNA DE GAS,13349735,Inspeccion semanal red interna gas,Mtto general red interna de gas natural,si,CUMPLE,"8/5/2024, 20:47:20","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659620,TANQUES DE COMBUSTIBLE,13338397,Inspeccion semanal tanque Combustible,Verifique el estado de los tanques,,,,"0,02",si,si,si,si,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659620,TANQUES DE COMBUSTIBLE,13338397,Inspeccion semanal tanque Combustible,Verifique el estado del tablero de control y verifique el buen funcionamiento de la bombas,,,,"0,02",si,si,si,si,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659620,TANQUES DE COMBUSTIBLE,13338397,Inspeccion semanal tanque Combustible,"Revisión de estado y fugas en tuberías, accesorios de los tanques",,,,"0,02",si,si,si,si,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659620,TANQUES DE COMBUSTIBLE,13338397,Inspeccion semanal tanque Combustible,"Revision de fugas, acoples y mangueras para llenador de tanque",,,,"0,02",si,si,si,si,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,659620,TANQUES DE COMBUSTIBLE,13338397,Inspeccion semanal tanque Combustible,Revision de duchas lava ojos,,,,"0,02",si,si,si,si,,,
EQUIPOS PARA  PREPARACION DE JARABE,659654,TANQUE DE DISOLUCION,13349737,Inspeccion semanal tanque disolucion,PLAN MTTO MECANICO TANQUE DIS 659654,si,CUMPLE,"9/5/2024, 12:39:40","0,3",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Revisar Fugas de aire,si,CUMPLE,"9/5/2024, 7:40:29","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,"Verificar estado de las mangueras, copas y tubo colector",si,CUMPLE,"9/5/2024, 7:40:34","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Verificar el estado de la manguera de alimentacion de aire,si,CUMPLE,"9/5/2024, 7:42:04","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Estado de los instrumentos de medición,si,CUMPLE,"9/5/2024, 7:42:10","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Fugas de aceite en motorreductor,si,CUMPLE,"9/5/2024, 7:42:15","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,"Ruido, vibración y calentamiento en los motorreductor",si,CUMPLE,"9/5/2024, 7:42:28","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Realizar Inspección a fotocelda y sensores,si,CUMPLE,"9/5/2024, 7:42:36","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Verificar el estado de puntos de lubricacion y aceite de la unidad de mantenimiento,si,CUMPLE,"9/5/2024, 7:42:43","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,Verificar electroválvulas y cilindros neumáticos,si,CUMPLE,"9/5/2024, 7:42:49","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",540004,EMPACADORA,13342583,Inspeccion semanal Empacadora,"Verificar el estado de rotulas, chumaceras, pines y pasadores.",si,CUMPLE,"9/5/2024, 7:42:55","0,01",,,,,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,69962203,TINA INOXIDABLE PTAR,13342577,Inspeccion semanal Tina inox PTAR,PLAN DE MANT MECA TANQUE #3,,,,"0,1",si,si,si,si,,,
EQUIPOS PARA  PREPARACION DE JARABE,69962205,TANQUE DE JARABE No. 5,13342579,Inspeccion semanal Tanque Jarabe 5,PLAN DE MANT MECA TINA #5,si,CUMPLE,"9/5/2024, 12:39:54","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962206,TANQUE DE JARABE No. 6,13342580,Inspeccion semanal Tanque Jarabe 6,PLAN DE MANT MECA TINA #6,si,CUMPLE,"9/5/2024, 12:40:14","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962207,TANQUE DE JARABE No. 7,13342581,Inspeccion semanal Tanque Jarabe 7,PLAN DE MANT MECA TINA #7,si,CUMPLE,"9/5/2024, 12:40:40","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962208,TANQUE DE JARABE No. 8,13342582,Inspeccion semanal Tanque Jarabe 8,PLAN DE MANT MECA TINA # 8,si,CUMPLE,"9/5/2024, 12:42:46","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962202,TANQUE DE JARABE No. 2,13342576,Inspeccion semanal Tanque Jarabe 2,PLAN DE MANT MEC TANQUE #2,si,CUMPLE,"9/5/2024, 12:43:17","0,1",,,,,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962201,TANQUE DE JARABE No. 1,13342575,Inspeccion semanal Tanque Jarabe 1,PLAN DE MANT MEC TANQUE #1,si,CUMPLE,"9/5/2024, 12:43:27","0,1",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Estado de las guías del cargue,si,CUMPLE,"7/5/2024, 18:18:17","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Flujo de agua en el pre-enjuague,si,CUMPLE,"7/5/2024, 18:18:29","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Flujo de agua y centrado de las boquillas en los enjuagues,si,CUMPLE,"7/5/2024, 18:18:39","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Ruido, vibración y calentamiento en las motobombas",si,CUMPLE,"7/5/2024, 18:18:54","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Estado de los insertos de las levas de descargue,si,CUMPLE,"7/5/2024, 18:19:04","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Ruido, vibración y calentamiento en el motor principal",si,CUMPLE,"7/5/2024, 18:19:14","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Estado de la polea de velocidad variable,si,CUMPLE,"7/5/2024, 18:19:23","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Estado de electroválvulas, termocuplas, trasmisores y sensores en general",si,CUMPLE,"7/5/2024, 18:19:33","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Fugas aceite, agua, aire, soda caústica y vapor",si,CUMPLE,"7/5/2024, 18:19:45","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Estado de las cadenas de transmisión,si,CUMPLE,"7/5/2024, 18:19:55","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Estado de los instrumentos de medición,si,CUMPLE,"7/5/2024, 18:20:04","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Estado de los sensores (espaldar izquierdo y derecho, clutch de cargue y descargue, mesa llena)",si,CUMPLE,"7/5/2024, 18:20:13","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",si,CUMPLE,"7/5/2024, 18:20:24","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,"Lubricación en general, estado de pintura",si,CUMPLE,"7/5/2024, 18:20:34","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Estado del equipo dosificador de aditivo y PH,si,CUMPLE,"7/5/2024, 18:20:43","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Revision de chumacera y ejes,si,CUMPLE,"7/5/2024, 18:20:53","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Revision de cajas reductoras y nivel de aceite,si,CUMPLE,"7/5/2024, 18:21:18","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13319460,Inspeccion semanal lavadora bot,Revisin de cadenas porta canastas,si,CUMPLE,"7/5/2024, 18:21:30","0,0526315789",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revision de Nivel de líquidos en los vasos del proporcionador (en la mitad),si,CUMPLE,"9/5/2024, 8:04:25","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revision refrigeracion del sello en bomba de mezcla y precarbonatador,si,CUMPLE,"9/5/2024, 8:04:39","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,"Revisar Fugas de líquido,aire,CO2 o amoniaco",si,CUMPLE,"9/5/2024, 8:04:47","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revisar Estado de los instrumentos de medición,si,CUMPLE,"9/5/2024, 8:04:53","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revision funcionamiento de electrovalvula,si,CUMPLE,"9/5/2024, 8:05:15","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revisión de fuga por galga ,si,CUMPLE,"15/5/2024, 13:59:45","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,"Verificar Ruido, Vibración y Temp. de la Bomba de Mezcla y precarbonatador",si,CUMPLE,"15/5/2024, 13:59:56","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Verificar estado de tuebrias y valvulas del sistema,si,CUMPLE,"15/5/2024, 14:00:05","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,"Revisar estado de tanques, visores y empaques ",si,CUMPLE,"15/5/2024, 14:00:10","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revision de cheque a la salida de las bombas,si,CUMPLE,"15/5/2024, 14:00:19","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,"Revision de tablero electrico (Contactores, selectores, breaker, pilotos, etc)",si,CUMPLE,"15/5/2024, 14:00:29","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Revisioón del sistema de aire y reguladores de presión,si,CUMPLE,"15/5/2024, 14:00:37","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Verificar estado de bobinas CVQ y de entrada de amoniaco,si,CUMPLE,"15/5/2024, 14:00:46","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13342651,Inspeccion semanal Carbo-Cooler,Verificar si hay humedad en los equipos electronicos. ,si,CUMPLE,"15/5/2024, 14:01:04","0,00625",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Revisar Fugas de aire,si,CUMPLE,"9/5/2024, 7:44:11","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,"Verificar estado de las mangueras, copas y tubo colector",si,CUMPLE,"9/5/2024, 7:44:19","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Verificar el estado de la manguera de alimentacion de aire,si,CUMPLE,"9/5/2024, 7:44:25","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Estado de los instrumentos de medición,si,CUMPLE,"9/5/2024, 7:44:32","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Fugas de aceite en motorreductor,si,CUMPLE,"9/5/2024, 7:44:39","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,"Ruido, vibración y calentamiento en los motorreductor",si,CUMPLE,"9/5/2024, 7:44:46","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Realizar Inspección a fotocelda y sensores,si,CUMPLE,"9/5/2024, 7:44:54","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Verificar el estado de puntos de lubricacion y aceite de la unidad de mantenimiento,si,CUMPLE,"9/5/2024, 7:45:01","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,Verificar electroválvulas y cilindros neumáticos,si,CUMPLE,"9/5/2024, 7:45:08","0,01",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,13342584,Inspeccion semanal Desempacadora,"Verificar el estado de rotulas, chumaceras, pines y pasadores.",si,CUMPLE,"9/5/2024, 7:45:15","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Verifique entrada de agua y nivel del tanque,si,CUMPLE,"8/5/2024, 20:40:32","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Verifique el estado de los instrumentos de medición,si,CUMPLE,"8/5/2024, 20:40:51","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Verificar tensión de correas de eje de ventiladores,si,CUMPLE,"8/5/2024, 20:41:09","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Verifique el ajuste de polea eje y base del motor,si,CUMPLE,"8/5/2024, 20:41:30","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Revise el ajuste de chumaceras del eje y ajuste del ventilador,si,CUMPLE,"8/5/2024, 20:41:49","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Revisar boquillas y tubos colectores de agua.,si,CUMPLE,"8/5/2024, 20:42:10","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Realizar purga de aire del sistema de refrigeraccion ,si,CUMPLE,"8/5/2024, 20:42:28","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Rerificar base y estructura metalica,si,CUMPLE,"8/5/2024, 20:43:02","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Revision de conjunto motor bomba,si,CUMPLE,"8/5/2024, 20:43:23","0,01",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,630004,CONDENSADOR EVAPORATIVO,13342596,Inspeccion semanal condensador evapora,Revision de fuga de agua y tuberia en general ,si,CUMPLE,"8/5/2024, 20:43:43","0,01",,,,,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,Estado de los instrumentos de medición,,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,"Fugas de ozono, aire o agua y estado de las mangueras aire y agua",,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,Temperatura y presion de agua de enfriamiento de 1 a 2 Kg/cm2,,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,Verificar el correcto funcionamiento de la bomba y Estado del torre de ozonizacion ( Tanque mezcla de ozono),,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,"Verificación de parametros de trabajo: Lado derecho e izquierdo secador presion alta de 5 a 7 Kg/cm2  - Lado derecho e izquierdo secador presion baja 0 a 0,1 Kg/cm2  ",,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,Revisar que el inidcador de humedad este de color azul,,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,"Verificación de parametros de trabajo: Presion de ozono 1,4 a 2 Kg/cm2 - Flujo de ozono debe ser 2L/m x tubo maximo. ",,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,"Revisar que el amperaje indicado x tubo maximo de 3,5A",,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,Revisar la parte superior del tubo para verificar si la corona de ozono es de color violeta,,,,"0,01",si,si,si,si,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,13349734,Inspeccion semanal generador de ozono,Verificar si hay humedad en los equipos electronicos.,,,,"0,01",si,si,si,si,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr, Verifique el sistema de inspección,si,CUMPLE,"21/5/2024, 10:35:26","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verifique el sistema de limpieza vidrio difusor,si,CUMPLE,"21/5/2024, 10:35:32","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verifique el sistema de manejo de botella,si,CUMPLE,"21/5/2024, 10:35:38","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verifique el sistema de agua,si,CUMPLE,"21/5/2024, 10:35:43","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verifique el sistema de vacio (Calentamiento),si,CUMPLE,"21/5/2024, 10:35:47","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verifique el sistema de aire,si,CUMPLE,"21/5/2024, 10:35:53","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verificar nivel de aceite,si,CUMPLE,"21/5/2024, 10:36:02","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verifique el sistema de Iluminacion de Pared Externa,si,CUMPLE,"21/5/2024, 10:36:07","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verificacion de sensores de RF,si,CUMPLE,"21/5/2024, 10:36:12","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verificacion del sistema  de Rechazo,si,CUMPLE,"21/5/2024, 10:36:17","0,05",si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",599568,INSPECTOR ELECTRONICO,13349684,Inspeccion semanal inspector electr,Verificar si hay humedad en los equipos electronicos.,si,CUMPLE,"21/5/2024, 10:36:22","0,05",si,si,si,si,.,.,CUMPLE
