Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,Completado,Observaciones,Fecha Programada,imagen_observacion
TRATAMIENTO DE AGUA PARA ENVASADO,709736,TANQUE DE AGUAS INDUSTRIALES,13344872,Inspección semanal tk aguas industriales,Estado de la bomba de envió agua a las lavadoras N°1,"0,0833333333",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709737,TANQUE DE AGUA CALDERAS,13344873,Inspección semanal tk agua de calderas,Estado de la bomba de envió agua a las calderas.,"0,0625",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709737,TANQUE DE AGUA CALDERAS,13344873,Inspección semanal tk agua de calderas,Estado del tablero eléctrico limpieza de las calderas,"0,0625",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709736,TANQUE DE AGUAS INDUSTRIALES,13344872,Inspección semanal tk aguas industriales,Estado del cableado eléctrico y sensores.,"0,0833333333",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709736,TANQUE DE AGUAS INDUSTRIALES,13344872,Inspección semanal tk aguas industriales,"Estado de tuberías, válvulas, empaques y cheques","0,0833333333",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709736,TANQUE DE AGUAS INDUSTRIALES,13344872,Inspección semanal tk aguas industriales,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0833333333",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709736,TANQUE DE AGUAS INDUSTRIALES,13344872,Inspección semanal tk aguas industriales,Estado de Manómetros y reguladores.,"0,0833333333",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709737,TANQUE DE AGUA CALDERAS,13344873,Inspección semanal tk agua de calderas,Estado del cableado eléctrico y sensores.,"0,0625",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709737,TANQUE DE AGUA CALDERAS,13344873,Inspección semanal tk agua de calderas,"Estado de tuberías, válvulas, empaques y cheques","0,0625",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709737,TANQUE DE AGUA CALDERAS,13344873,Inspección semanal tk agua de calderas,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0625",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709737,TANQUE DE AGUA CALDERAS,13344873,Inspección semanal tk agua de calderas,Estado de Manómetros y reguladores.,"0,0625",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965536,DESARENADOR TRAT PRIMARIO,13344923,Inspección semanal desaren trat primario,Estado del desarenador   cod: 70965536,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965535,CLARIFICADOR TRAT PRIMARIO,13344922,Inspección semanal clarifi trat primario,Estado del clarificador    cod: 70965535,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965537,TANQUE MEZCLA RAPIDA TRAT PRIMARIO,13344924,Inspección semanal tk mezc rap trat prim,Estado tanque mezcla rápida    cod: 70965537,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965538,TANQUE MEZCLA LENTA TRAT PRIMARIO,13344925,Inspección semanal tk mezc len trat prim,"Estado del tanque mezcla lenta           
cod: 70965538","0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965539,SEDIMENTADOR DE LAMELAS TRAT PRIMARIO,13344926,Inspección semanal sedim lamela trat pri,"Estado del sedimentador de lamelas 
cod: 70965539      ","0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965542,BOMBA POLIMEROS TQ MEZCLA RAPIDA TRAT PR,13344927,Inspección semanal bom pol tk mez rap tp,Estado de la bomba polímero tanque mezcla rápida  cod: 70965542,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965543,BOMBA COAYUDANTE TQ MEZCLA RAPIDA,13344928,Inspección semanal bom coay tk mezc rapi,Estado de la bomba coayudante cod:70965543,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965544,BOMBA CLORO DESAIREADOR,13344929,Inspección semanal bomba Cl desaireador,Estado de la bomba cloro desarenador cod:70965544,"0,25",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965550,DOSIFICADOR DE POLIMEROS TRAT PRIMARIO,13344931,Inspección semanal dosif polim trat prim,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,1666666667",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965550,DOSIFICADOR DE POLIMEROS TRAT PRIMARIO,13344931,Inspección semanal dosif polim trat prim,Estado del tablero eléctrico.,"0,1666666667",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965550,DOSIFICADOR DE POLIMEROS TRAT PRIMARIO,13344931,Inspección semanal dosif polim trat prim,Estado del dosificador de polimeros trat. Primario   cod:70965550,"0,1666666667",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965544,BOMBA CLORO DESAIREADOR,13344929,Inspección semanal bomba Cl desaireador,Bomba de cloro desarenador,"0,25",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965549,TANQUE RECUPERACION AGUA TRAT PRIMARIO,13344930,Inspección semanal tk recup ag trat prim,Estado del tanque recuperación de agua     cod: 70965549,"0,1",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965549,TANQUE RECUPERACION AGUA TRAT PRIMARIO,13344930,Inspección semanal tk recup ag trat prim,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,1",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965549,TANQUE RECUPERACION AGUA TRAT PRIMARIO,13344930,Inspección semanal tk recup ag trat prim,Estado de la bomba centrifuga,"0,1",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965549,TANQUE RECUPERACION AGUA TRAT PRIMARIO,13344930,Inspección semanal tk recup ag trat prim,Estado del cableado eléctrico y sensores.,"0,1",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965549,TANQUE RECUPERACION AGUA TRAT PRIMARIO,13344930,Inspección semanal tk recup ag trat prim,"Estado de tuberías, válvulas, empaques y cheques","0,1",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965529,BOMBA AGUA CRISTAL #1,13344917,Inspección semanal bomba agua cristal 1,Estado de la bomba 1 de envío agua cristal   cod: 70965529,"0,25",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965530,BOMBA AGUA CRISTAL #2,13344918,Inspección semanal bomba agua cristal 2,Estado de la bomba 2 de envío agua cristal   cod: 70965530,"0,25",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965527,BOMBA AGUA PRODUCTO #1,13344915,Inspección semanal bomba agua producto 1,Estado de la bomba 1 de envío agua producto   cod: 70965527,"0,25",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965528,BOMBA AGUA PRODUCTO #2,13344916,Inspección semanal bomba agua producto 2,Estado de la bomba 2 de envío agua producto   cod: 70965528,"0,25",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,Estado del tanque agua permeada              cod: 70949203,"0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,Estado del cableado eléctrico y sensores.,"0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,"Estado de tuberías, válvulas, empaques y cheques","0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,Estado de bases,"0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,Estado del tanque 1 agua permeada              cod: 70949203,"0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949203,TANQUE DE AGUA PERMEADA,13344877,Inspección semanal tk agua permeada,Estado del tanque 2 agua permeada              cod: 70949203,"0,0294117647",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949229,BOMBA ADICION DE CLORO,13344893,Inspección semanal bomba adicion cloro,Funcionamiento de la bomba adición de cloro Cod: 70949229,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949230,BOMBA ADICION DE CLORO,13344894,Inspección semanal bomba adicion cloro 2,Funcionamiento de la bomba adición de cloro Cod: 70949230,"0,5",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,Estado del tanque de cloro,"0,0714285714",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,Estado del tanque salmuera,"0,0714285714",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,"Estado de tuberías, válvulas, empaques y cheques","0,0714285714",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,Revisión limpieza extractor IO climatizador tablero eléctrico.,"0,0714285714",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,Estado del cableado eléctrico y control,"0,0714285714",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,Estado de los sensores,"0,0714285714",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70949213,EQUIPO DOSIFICACION DE CLORO,13344881,Inspección semanal eq dosificador cloro,Estado de manómetros ,"0,0714285714",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Estado del tablero eléctrico,"0,05",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Lámparas averiadas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Estado de extractores de tab. Elec.,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Conexiones eléctricas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Sistema de tierra conectado,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Horómetro,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Estado de la cubierta de los sockets,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Estado de la cámara de tratamiento,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Presencia de fugas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709801,UNIDAD ULTRAVIOLETA GASEOSAS,13344874,Inspección semanal unidad uv gaseosas,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Estado del tablero eléctrico,"0,05",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Lámparas averiadas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Estado de extractores de tab. Elec.,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Conexiones eléctricas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Sistema de tierra conectado,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Horómetro,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Estado de la cubierta de los sockets,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Estado de la cámara de tratamiento,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Presencia de fugas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709690,UNIDAD ULTRAVIOLETA #2 GASEOSAS,13344871,Inspección semanal unidad uv #2 gaseosas,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Estado del tablero eléctrico,"0,05",si,si,si,si,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Estado de Lámparas averiadas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Estado de extractores de tab. Elec.,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Conexiones eléctricas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Sistema de tierra conectado,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Horómetro,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Estado de la cubierta de los sockets,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Estado de la cámara de tratamiento,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Verificación de fugas,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,709803,UNIDAD ULTRAVIOLETA TE Y JUGOS,13344875,Inspección semanal unidad uv jugos y te,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,05",,,,,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70965455,FILTRO PULIDOR DE GASEOSA #1,13344895,Inspección semanal filtro pulidor gase 1,Rev. Estado de la tornillería,"0,0454545455",si,si,si,si,,,,,,,
